Unnamed: 0,Unnamed: 1,TABELA DE MEDICAMENTOS - PLANSERV ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,,VERSÃO,2026-02-01 00:00:00,,,
,,,,,,
,,,,,,
CÓDIGO DO GRUPO,GRUPO DE CLASSIFICAÇÃO,CÓDIGO DO MEDICAMENTO,DESCRIÇÃO DO MEDICAMENTO,FRAÇÃO,UNIDADE,VALOR (R$)
2000,GERAL,10534,CILINON - 500 mg cx. 100 FA,1,UN,3.02
2000,GERAL,10535,CILINON - 1000 mg. cx. 100 FA + 100 dil.,1,UN,5.6
2000,GERAL,10536,CILINON - 500 mg. cx. 100 FA + 100 dil.,1,UN,3.02
2000,GERAL,10537,CILINON - 500 mg. po inj. cx. 100 FA vd. + amp. dil. plast. x 5 ml,1,UN,3.02
2000,GERAL,10538,CILINON - 1000 mg. po inj. cx. 100 FA vd. + amp. dil. plast. x 5 ml,1,UN,5.6
2000,GERAL,10539,ENGERIX B - Ad. 20 mcg FA 1 ml,1,UN,69.5
2000,GERAL,10541,FEMINVIT - 30 cprs. rev.,1,UN,1.05
2000,GERAL,10542,FUROSETRON - Inj. 20 mg. cx. 50 amps. 2 ml,1,UN,0.98
2000,GERAL,10543,MENCIRAX - 30 cprs. rev.,1,UN,1.3
2000,GERAL,10544,LUVERIS - 75 UI cx. 1 FA po liof. p/inj. + 1 FA solv.,1,UN,161.74
2000,GERAL,10552,NITRATO DE MICONAZOL - GENERICO - Po fr. 30 g,1,UN,16.81
2000,GERAL,10553,NITRATO DE MICONAZOL - GENERICO - Locao fr. 30 g,1,UN,8.74
2000,GERAL,10554,NITRATO DE MICONAZOL - GENERICO - Creme 2% bisn. 80 g,1,UN,12.75
2000,GERAL,10555,NITRATO DE MICONAZOL - GENERICO - Locao  derm.  2%  fr.  30 ml,1,UN,5.83
2000,GERAL,10556,NITRATO DE MICONAZOL - GENERICO - Creme bisn. 28 g,1,UN,8.31
2000,GERAL,10557,NITRATO DE MICONAZOL - GENERICO - 20 mg/g locao cremosa x 30 g,1,UN,9.29
2000,GERAL,10558,NITRATO DE MICONAZOL - GENERICO - 20 mg/g locao 30 ml,1,UN,8.51
2000,GERAL,10559,NITRATO DE MICONAZOL - GENERICO - 20 mg/g cr. vag. bisn. 80 g + 14 aplic.,1,UN,13.28
2000,GERAL,10560,NITRATO DE MICONAZOL - GENERICO - Locao  20 mg/ml  fr.  30 ml,1,UN,7.58
2000,GERAL,10561,NITRATO DE MICONAZOL - GENERICO - 2% creme vag. 80 g,1,UN,11.79
2000,GERAL,10562,NITRATO DE MICONAZOL - GENERICO - 2% creme vag. 60 g c/50,1,UN,4.69
2000,GERAL,10563,NITRATO DE MICONAZOL - GENERICO - 2% locao crem. 30 g fr. plast.,1,UN,7.66
2000,GERAL,10564,NITRATO DE MICONAZOL - GENERICO - 2% locao crem. 30 g 200 fr. plast.,1,UN,2.35
2000,GERAL,10565,NITRATO DE MICONAZOL - GENERICO - 2% creme vag. 80 g c/50,1,UN,5.37
2000,GERAL,10566,NITRATO DE MICONAZOL - GENERICO - Po fr. 30 g,1,UN,14.4
2000,GERAL,10567,NITRATO DE MICONAZOL - GENERICO - Locao fr. 30 g,1,UN,7.52
2000,GERAL,10568,NITRATO DE MICONAZOL - GENERICO - 20  mg/g  creme  bisn.  28 g,1,UN,7.95
2000,GERAL,10569,NITRATO DE MICONAZOL - GENERICO - Po fr. 30 g,1,UN,14.3
2000,GERAL,10570,NITRATO DE MICONAZOL - GENERICO - Locao fr. 30 g,1,UN,7.94
2000,GERAL,10571,NITRATO DE MICONAZOL - GENERICO - 20 mg/g creme bisn. 28 g,1,UN,8.32
2000,GERAL,10572,SECNIDAZOL - GENERICO - 30 mg/ml po susp. fr. x 15 ml,1,UN,0.61
2000,GERAL,10573,SECNIDAZOL - GENERICO - 30 mg/ml po susp. fr. x 30 ml,1,UN,0.42
2000,GERAL,10574,SECNIDAZOL - GENERICO - 1 g 2 cprs.,1,UN,5.9
2000,GERAL,10575,SECNIDAZOL - GENERICO - 1 g 4 cprs.,1,UN,5.54
2000,GERAL,10576,SECNIDAZOL - GENERICO - 1000 mg 4 cprs.,1,UN,6
2000,GERAL,10577,SECNIDAZOL - GENERICO - 1000 mg 2 cprs.,1,UN,6.48
2000,GERAL,10578,SECNIDAZOL - GENERICO - 1 g cx. 1 bl. x 2 cprs.,1,UN,5.62
2000,GERAL,10579,SECNIDAZOL - GENERICO - 1000 mg. bl. 2 cprs.,1,UN,6.05
2000,GERAL,10580,SECNIDAZOL - GENERICO - 1000  mg.  2 bl. x 2 cprs.,1,UN,5.65
2000,GERAL,10581,SECNIDAZOL - GENERICO - 1000 mg. 2 cprs.,1,UN,6.3
2000,GERAL,10582,SECNIDAZOL - GENERICO - 1000 mg. 4 cprs.,1,UN,5.91
2000,GERAL,10583,SECNIDAZOL - GENERICO - 450 mg/ml po susp. fr. 15 ml dil.,1,UN,0.55
2000,GERAL,10584,SECNIDAZOL - GENERICO - 900 mg/ml po susp. fr. 30 ml dil.,1,UN,0.41
2000,GERAL,10585,SECNIDAZOL - GENERICO - 450  mg/ml  po susp.  fr. 15 ml dil.,1,UN,0.54
2000,GERAL,10586,SECNIDAZOL - GENERICO - 900  mg/ml  po susp.  fr. 30 ml dil.,1,UN,0.41
2000,GERAL,10588,VAN ROOSMALEN - SALICILATO DE BISMUTO + - 30 g.,1,UN,4.95
2000,GERAL,10589,VAN ROOSMALEN - SALICILATO DE BISMUTO + - 60 g.,1,UN,7.39
2000,GERAL,10592,XAROPE 44E - 120 ml.,1,UN,0.11
2000,GERAL,10594,"TWINRIX - Inj. 1 seringa 0,5 ml",1,UN,81.76
2000,GERAL,10595,TWINRIX - Inj. 1 seringa 1 ml.,1,UN,122.15
2000,GERAL,10606,AMINOFILIN (AMINOFILINA) - 24 mg amp. 10 ml.,1,UN,1.27
2000,GERAL,10607,"ATROPIN (ATROPINA) - 0,25 mg. amp. 1 ml.",1,UN,0.56
2000,GERAL,10609,CLORIDRATO  DE  AZELASTINA  -  GENERICO - Sol. nasal fr. 10 ml.,1,UN,20.54
2000,GERAL,10610,CLORIDRATO  DE  AZELASTINA  -  GENERICO - Sol. nasal fr. 10 ml,1,UN,19.12
2000,GERAL,10611,CLORIDRATO  DE  AZELASTINA  -  GENERICO - Sol. nasal fr. 10 ml,1,UN,19.86
2000,GERAL,10612,EMSCORT - Creme bisn. 30 g.,1,UN,15.94
2000,GERAL,10614,GLICONATO DE CALCIO - 10% amp. 10 ml.,1,UN,1.92
2000,GERAL,10615,HICONAZOL (FLUCONAZOL) - Bolsa 100 ml.,1,UN,162.98
2000,GERAL,10618,HICLOFEN (DICLOFENACO SODICO) - Amp. 3 ml.,1,UN,0.85
2000,GERAL,10620,HIBUTAN (CLOR. DOBUTAMINA) - 250 mg. bolsa 250 ml,1,UN,73.76
2000,GERAL,10622,"HIDAZOL (METRONIDAZOL 0,5%) - Bolsa 100 ml.",1,UN,9.72
2000,GERAL,10623,HIFLOXAN (CIPROFLOXACINA) - Bolsa 100 ml.,1,UN,82.03
2000,GERAL,10624,HIFLOXAN (CIPROFLOXACINA) - Bolsa 200 ml.,1,UN,139.74
2000,GERAL,10625,IVERMEC - 6 mg. cx. 2 cprs.,1,UN,6.12
2000,GERAL,10626,IVERMEC - 6 mg. cx. 4 cprs.,1,UN,5.36
2000,GERAL,10627,MELOXICAM - GENERICO - 15 mg. 10 cprs.,1,UN,1.85
2000,GERAL,10628,"MELOXICAM - GENERICO - 7,5 mg. 10 cprs.",1,UN,0.99
2000,GERAL,10629,MELOXICAM - GENERICO - 15 mg. fr. 10 cprs.,1,UN,2.53
2000,GERAL,10630,"MELOXICAM - GENERICO - 7,5 mg. fr. 10 cprs.",1,UN,1.37
2000,GERAL,10631,MELOXICAM - GENERICO - 15 mg. 6 bl.  x  10 cprs.,1,UN,2.53
2000,GERAL,10632,"MELOXICAM - GENERICO - 7,5  mg.  6  bl. x 10 cprs.",1,UN,1.36
2000,GERAL,10633,MELOXICAM - GENERICO - Inj. 10 mg. ct. 5 amps.,1,UN,4.08
2000,GERAL,10634,"MELOXICAM - GENERICO - 7,5 mg. ct. 10 cprs.",1,UN,1.05
2000,GERAL,10635,MELOXICAM - GENERICO - 15 mg. ct. 10 cprs.,1,UN,1.95
2000,GERAL,10636,"MELOXICAM - GENERICO - 10 mg/ml sol. inj. 5 amps. vd. x 1,5 ml",1,UN,3.91
2000,GERAL,10637,"MELOXICAM - GENERICO - 7,5 mg bl. 10 cprs.",1,UN,1.13
2000,GERAL,10638,MELOXICAM - GENERICO - 15 mg bl. 10 cprs.,1,UN,2.12
2000,GERAL,10639,MELOXICAM - GENERICO - 15 mg. bl. 10 cprs.,1,UN,2.11
2000,GERAL,10640,"MELOXICAM - GENERICO - 7,5 mg. bl. 10 cprs.",1,UN,1.28
2000,GERAL,10641,"MELOXICAM - GENERICO - 10 mg/ml sol. inj. ct. 5 amps. vd. amb. x 1,5 ml",1,UN,3.8
2000,GERAL,10642,MELOXICAM - GENERICO - 15 mg. 10 cprs.,1,UN,1.85
2000,GERAL,10643,"MELOXICAM - GENERICO - 7,5 mg. 10 cprs.",1,UN,0.99
2000,GERAL,10644,"MELOXICAM - GENERICO - 7,5 mg. 1 bl. x 10 cprs.",1,UN,1.03
2000,GERAL,10645,MELOXICAM - GENERICO - 15 mg. 1 bl. x 10 cprs.,1,UN,1.81
2000,GERAL,10646,"MELOXICAM - GENERICO - 7,5 mg. 1 bl. x 10 cprs.",1,UN,1.02
2000,GERAL,10647,MELOXICAM - GENERICO - 15 mg. 1 bl. x 10 cprs.,1,UN,1.81
2000,GERAL,10648,"MELOXICAM - GENERICO - 7,5 mg. 1 x 10 cprs.",1,UN,1.07
2000,GERAL,10649,MELOXICAM - GENERICO - 15 mg. 1 x 10 cprs.,1,UN,1.87
2000,GERAL,10651,DORIDINA - Cx. 20 drags.,1,UN,0.5
2000,GERAL,10652,DORIDINA - Gts. fr. 15 ml,1,UN,0.54
2000,GERAL,10653,PENTALAC - Xpe. fr. 120 ml,1,UN,0.21
2000,GERAL,10654,SOLUCAO SALINA BALANCEADA - Bolsa 250 ml.,1,UN,63.46
2000,GERAL,10655,SOLUCAO SALINA BALANCEADA - Bolsa 500 ml.,1,UN,86.89
2000,GERAL,10657,INVANZ - 1 g IV FA,1,UN,307.6
2000,GERAL,10658,ZELMAC - 6 mg. 30 cp.,1,UN,4.55
2000,GERAL,10659,ZELMAC - 6 mg. 60 cp.,1,UN,4.55
2000,GERAL,10662,ARCOXIA - 60  mg.  cx. 1  bl.  7 cprs.,1,UN,4.51
2000,GERAL,10663,ARCOXIA - 90  mg.  cx. 1 bl.  7 cprs.,1,UN,5.03
2000,GERAL,10665,ARCOXIA - 60 mg cx. 2 bl. x 7 cprs.,1,UN,4.44
2000,GERAL,10666,ARCOXIA - 90 mg cx. 2 bl. x 7 cprs.,1,UN,4.95
2000,GERAL,10669,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA - GENERICO - Creme bisn. 30 g,1,UN,16.86
2000,GERAL,10670,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA - GENERICO - Pom. bisn. 30  g,1,UN,16.52
2000,GERAL,10671,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA - GENERICO - Pom. bisn. 30  g,1,UN,16.52
2000,GERAL,10672,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA - GENERICO - Creme bisn 30 g.,1,UN,16.86
2000,GERAL,10674,"CETOCONAZOL + DIPROPIONATO DE BETAMETASONA - GENERICO - 20 mg. + 0,5 mg/g pom. 30 g",1,UN,16.52
2000,GERAL,10675,"CETOCONAZOL + DIPROPIONATO DE BETAMETASONA - GENERICO - 20 mg. + 0,5 mg/g creme 30 g",1,UN,16.86
2000,GERAL,10676,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA - GENERICO - Pom. derm. bisn. 30 g.,1,UN,16.52
2000,GERAL,10677,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA - GENERICO - Creme derm.  bisn.  30  g.,1,UN,16.86
2000,GERAL,10679,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA - GENERICO - Creme 30 g,1,UN,16.86
2000,GERAL,10682,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA - GENERICO - Creme bisn. 30 g,1,UN,16.86
2000,GERAL,10683,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA - GENERICO - Pom. bisn. 30 g,1,UN,16.52
2000,GERAL,10688,HALOPERIDOL - GENERICO - 2 mg/ml gts. fr. 20 ml.,1,UN,3.57
2000,GERAL,10704,LEVOFLOXACINO - GENERICO - 5 mg/ml bolsa 100 ml,1,UN,100.68
2000,GERAL,10718,LIPLESS - 100 mg 30 cprs.,1,UN,1.69
2000,GERAL,10722,VISALMIN (COLIRIO CLORANFENICOL) - Fr. 10 ml.,1,UN,5.9
2000,GERAL,10723,"UNI CLONAZEPAX - 2,5 mg. fr. 20 ml.",1,UN,11.36
2000,GERAL,10724,"UNI CLONAZEPAX - 0,5 mg. 20 cprs.",1,UN,0.24
2000,GERAL,10725,"UNI CLONAZEPAX - 2,0 mg 20 cprs.",1,UN,0.43
2000,GERAL,10730,"ACETONIDA TRIANC. + GRAM. + NEOMICINA   +   NISTATINA   -   GENERICO - 1,0 + 2,5 + 0,25 mg. pom. bisn. 30 g",1,UN,16.92
2000,GERAL,10731,ACETONIDA TRIANC. + GRAM. + NEOMICINA   +   NISTATINA   -   GENERICO - Pom. bisn. 30 g.,1,UN,17.42
2000,GERAL,10732,ACETONIDA TRIANC.  +  GRAM.  +  NEOMICIN - Creme bisn. 30 g.,1,UN,14.96
2000,GERAL,10733,"ACETONIDA TRIANC. + GRAM. + NEOMICINA   +   NISTATINA   -   GENERICO - 1 mg/g + 2,5 mg/g + 0,25 mg/g + 100.000 U/G pom. derm. bisn. 30 g",1,UN,14.52
2000,GERAL,10734,"ACETONIDA TRIANC. + GRAM. + NEOMICINA   +   NISTATINA   -   GENERICO - 1 mg/g + 2,5 mg/g + 0,25 mg/g + 100.000 U/G creme derm. bisn. 30 g",1,UN,15.88
2000,GERAL,10735,ACETONIDA TRIANC. + GRAM. + NEOMICINA   +   NISTATINA   -   GENERICO - Creme bisn. 30 g,1,UN,16.92
2000,GERAL,10736,ACETONIDA TRIANC. + GRAM. + NEOMICINA   +   NISTATINA   -   GENERICO - Pom. bisn. 30 g,1,UN,16.92
2000,GERAL,10737,ACETONIDA TRIANC. + GRAM. + NEOMICINA   +   NISTATINA   -   GENERICO - Creme bisn. 30 g,1,UN,16.54
2000,GERAL,10738,ACETONIDA TRIANC.  +  GRAM.  +  NEOMICIN - Pom. bisn. 30 g,1,UN,15.79
2000,GERAL,10740,ACEBROFILINA - GENERICO - 10 mg/ml xpe. fr. vd. 120 ml + cp. med.,1,UN,0.13
2000,GERAL,10742,ACEBROFILINA - GENERICO - 25 mg/5 ml 120 ml + copo med.,1,UN,0.1
2000,GERAL,10743,ACEBROFILINA - GENERICO - 50 mg/5 ml 120 ml + copo med.,1,UN,0.14
2000,GERAL,10744,ACEBROFILINA - GENERICO - 25 mg/5 ml xpe. inf. fr. 120 ml.,1,UN,0.1
2000,GERAL,10745,ACEBROFILINA - GENERICO - 50 mg/5 ml xpe. ad. fr. 120 ml.,1,UN,0.14
2000,GERAL,10748,ACEBROFILINA - GENERICO - 5 mg/ml xpe. fr. vd. 120 ml + dos.,1,UN,0.09
2000,GERAL,10750,ACEBROFILINA - GENERICO - 5 mg/ml xpe. inf. fr. 120 ml,1,UN,0.09
2000,GERAL,10751,ACEBROFILINA - GENERICO - 10 mg/ml xpe. ad. fr. 120 ml,1,UN,0.13
2000,GERAL,10752,ACEBROFILINA - GENERICO - 5 mg/ml. xpe. cx. 50 fr. plas. amb. x 120 ml. + 50 cp. med.,1,UN,0.09
2000,GERAL,10756,ACEBROFILINA - GENERICO - 50 mg/5 ml xpe. fr. 120 ml,1,UN,0.14
2000,GERAL,10757,ACEBROFILINA - GENERICO - 25 mg/5 ml xpe. fr. 120 ml,1,UN,0.1
2000,GERAL,10758,ACEBROFILINA - GENERICO - 50 mg/5 ml xpe. fr. 120 ml,1,UN,0.14
2000,GERAL,10759,ACEBROFILINA - GENERICO - 25 mg/5 ml xpe. fr. 120 ml,1,UN,0.1
2000,GERAL,10761,BETAMETASONA - GENERICO - Gts. fr. 15 ml,1,UN,0.33
2000,GERAL,10762,"BETAMETASONA - GENERICO - Elixir 0,5 ml/5 ml fr. 120 ml",1,UN,0.09
2000,GERAL,10763,"BETAMETASONA - GENERICO - 0,5  mg.  2 bl. x 10 cprs.",1,UN,0.3
2000,GERAL,10764,"BETAMETASONA - GENERICO - 2,0 mg. 1 bl. x 10 cprs.",1,UN,0.8
2000,GERAL,10765,"BETAMETASONA - GENERICO - 0,5  mg.  9  bl.  x 10 cprs.",1,UN,0.3
2000,GERAL,10766,"BETAMETASONA - GENERICO - 2,0  mg.  9  bl.  x 10 cprs.",1,UN,0.81
2000,GERAL,10767,BETAMETASONA - GENERICO - Sol. oral 15 ml,1,UN,0.33
2000,GERAL,10768,BETAMETASONA - GENERICO - Elixir 120 ml,1,UN,0.1
2000,GERAL,10769,"BETAMETASONA - GENERICO - 0,1 mg/ml. elx. cx. 50 fr. vd. amb. x 100 ml. (emb. hosp.)",1,UN,2.44
2000,GERAL,10770,BETAMETASONA - GENERICO - Gts. fr. 15 ml,1,UN,0.33
2000,GERAL,10771,"BETAMETASONA - GENERICO - 0,5  mg.  2 bl. x 10 cprs.",1,UN,0.25
2000,GERAL,10772,BETAMETASONA - GENERICO - 2 mg. 1 bl x 10 cprs.,1,UN,0.67
2000,GERAL,10773,BETAMETASONA - GENERICO - Gts. fr. 15 ml,1,UN,0.31
2000,GERAL,10774,"BETAMETASONA - GENERICO - 0,5  mg.  2 bl. x 10 cprs.",1,UN,0.21
2000,GERAL,10775,BETAMETASONA - GENERICO - 2 mg. 1 bl. x 10 cprs.,1,UN,0.65
2000,GERAL,10782,FLUICIS - Xpe. 100 ml,1,UN,0.17
2000,GERAL,10783,FLUICIS - 100 mg. po 16. saches eferv.,1,UN,0.94
2000,GERAL,10784,FLUICIS - 200 mg. po 16 saches eferv.,1,UN,1.17
2000,GERAL,10785,FLUICIS - 600 mg. po 16 saches eferv.,1,UN,2.22
2000,GERAL,10794,DEOCIL SL - 10 mg. cx. 10 cprs.,1,UN,1.77
2000,GERAL,10795,PREDNIS - 20 mg. 10 cprs.,1,UN,0.92
2000,GERAL,10796,PREDNIS - 5 mg 20 cprs.,1,UN,0.33
2000,GERAL,10797,TRICOCILIN  B - Creme vag. 10 aplic. bisn. 45 g.,1,UN,32.19
2000,GERAL,10798,NEOCORTIN - Col. fr. 5 ml.,1,UN,6.83
2000,GERAL,10801,AMIOBAL - 100 mg cx. 30 cprs.,1,UN,0.6
2000,GERAL,10802,AMIOBAL - 200 mg cx. 30 cprs.,1,UN,1.14
2000,GERAL,10803,ANZOPROL - 30 mg 7 caps.,1,UN,2.57
2000,GERAL,10804,ANZOPROL - 30 mg 14 caps.,1,UN,2.34
2000,GERAL,10808,CARDILOM - 25 mg cart. 2 bl. x 10 cprs.,1,UN,0.53
2000,GERAL,10809,CARDILOM - 50 mg cart. 2 bl. x 10 cprs.,1,UN,0.84
2000,GERAL,10810,CLORIDRATO  DE  CLOBUTINOL  -  GENERICO - 4 mg/ml xpe. 120 ml. + cp-med.,1,UN,0.06
2000,GERAL,10811,CLORIDRATO  DE  CLOBUTINOL  -  GENERICO - 60 mg/ml  sol.  oral  20  ml.,1,UN,0.59
2000,GERAL,10812,CLORIDRATO  DE  CLOBUTINOL  -  GENERICO - 60 mg/ml. sol. or. ct. fr. plas. opc. got. x 20 ml.,1,UN,0.51
2000,GERAL,10813,CLORIDRATO  DE  CLOBUTINOL  -  GENERICO - 60 mg/ml. sol. or. cx. 200 fr. plas. opc. got. x 20 ml. (emb,1,UN,6.1
2000,GERAL,10814,CLORIDRATO  DE  CLOBUTINOL  -  GENERICO - Fr. 120 ml,1,UN,0.05
2000,GERAL,10815,CLORIDRATO  DE  CLOBUTINOL  -  GENERICO - Xpe. 4 mg/ml fr. 120 ml,1,UN,0.05
2000,GERAL,10816,DIAFORMIN 850 mg cpr rev,1,UN,0.34
2000,GERAL,10817,DROPROPIZINA - GENERICO - 3 mg/ml  xpe.  fr.  120  ml.,1,UN,0.09
2000,GERAL,10818,"DROPROPIZINA - GENERICO - 1,5 mg/ml xpe. 120 ml. + cp-med.",1,UN,0.06
2000,GERAL,10819,"DROPROPIZINA - GENERICO - 3,0 mg/ml xpe. 120 ml. + cp-med.",1,UN,0.1
2000,GERAL,10820,"DROPROPIZINA - GENERICO - Xpe. ped. 1,5 mg/ml fr. 120 ml + cp. med.",1,UN,0.06
2000,GERAL,10821,"DROPROPIZINA - GENERICO - Xpe. ad. 3,0 mg/ml fr. 120 ml + cp. med.",1,UN,0.09
2000,GERAL,10822,"DROPROPIZINA - GENERICO - 1,5 mg/ml. xpe. ct. fr. vd. amb. x 120 ml. + cp. med.",1,UN,0.06
2000,GERAL,10823,DROPROPIZINA - GENERICO - 3 mg/ml. xpe. ct. fr. vd. amb. x 120 ml. + cp. med.,1,UN,0.1
2000,GERAL,10824,"DROPROPIZINA - GENERICO - 30,0 mg/ml. sol. or. ct. fr. plast. opc got x 10 ml.",1,UN,0.59
2000,GERAL,10828,FLUVIRAL - Fracao - 1 bl. x 6 cprs.,1,UN,0.56
2000,GERAL,10830,HUMECTOL - Cx.  20  drags.,1,UN,0.32
2000,GERAL,10831,LICOR DE CACAU VERMIFUGO DE XAVIER - 100 mg. bl. 6 cprs.,1,UN,1.28
2000,GERAL,10832,LICOR DE CACAU VERMIFUGO DE XAVIER - 500 mg. bl. 1 cpr.,1,UN,6.4
2000,GERAL,10833,LICOR DE CACAU VERMIFUGO DE XAVIER - 20 mg/ml susp. oral fr. 30 ml,1,UN,0.26
2000,GERAL,10834,LEVOXIN - 500 mg. 14 cprs. rev.,1,UN,7.32
2000,GERAL,10835,LEVOXIN - 500 mg. 3 cprs. rev.,1,UN,7.32
2000,GERAL,10836,LEVOXIN - 500 mg. 10 cprs. rev.,1,UN,7.32
2000,GERAL,10837,LEVOXIN - 250 mg 7 cprs. rev.,1,UN,3.97
2000,GERAL,10838,LEVOXIN - 500 mg 7 cprs. rev.,1,UN,7.32
2000,GERAL,10839,LEVOXIN - 250 mg 3 cprs. rev.,1,UN,3.97
2000,GERAL,10845,OLIGOVIT - Cx. 30 cprs. rev.,1,UN,1.12
2000,GERAL,10848,PROPRANOLOM - 40 mg cart. 2 bl. x 20 cprs.,1,UN,0.14
2000,GERAL,10849,PROPRANOLOM - 80 mg cart. bl. 20 cprs.,1,UN,0.24
2000,GERAL,10850,PROPRANOLOM - 40 mg. cx. 300 bl. x 20 cprs.,1,UN,0.14
2000,GERAL,10851,PROPRANOLOM - 80 mg. cx. 100 bl. x 20 cprs.,1,UN,0.23
2000,GERAL,10852,REMINYL - 4 mg bl. 14 cprs. rev.,1,UN,5.7
2000,GERAL,10853,REMINYL - 8 mg bl. 56 cprs. rev.,1,UN,6.56
2000,GERAL,10854,REMINYL - 12  mg.  bl.  56  cprs.  rev.,1,UN,7.06
2000,GERAL,10855,"SULFATO  DE  TERBUTALINA   -   GENERICO - 0,5 mg/ml sol. inj. 6 amps. x 1 ml",1,UN,2.84
2000,GERAL,10856,"SULFATO  DE  TERBUTALINA   -   GENERICO - 0,3 mg/ml xpe. 100 ml + cp. med.",1,UN,0.08
2000,GERAL,10857,"SULFATO  DE  TERBUTALINA   -   GENERICO - 0,3 mg/ml xpe. 100 ml + cp-med.",1,UN,0.08
2000,GERAL,10858,SULFATO  DE  TERBUTALINA   -   GENERICO - Xpe. 100 ml,1,UN,0.07
2000,GERAL,10859,"SULFATO  DE  TERBUTALINA   -   GENERICO - 0,3 mg/ml. xpe. cx. 50 fr. vd. amb. x 100 ml. c/cp. med.",1,UN,3.27
2000,GERAL,10860,TENLIV - Cx. 30 cprs. rev.,1,UN,1.23
2000,GERAL,10861,TICLOBAL - 250 mg cx. 30 cprs.,1,UN,1.28
2000,GERAL,10862,THYLOM - 750 mg 2 bl. x 10 cprs.,1,UN,0.5
2000,GERAL,10863,THYLOM - 750 mg cx. 50 bl. x 4 cprs.,1,UN,0.4
2000,GERAL,10864,THYLOM - 200 mg/ml fr. 15 ml.,1,UN,0.02
2000,GERAL,10865,THYLOM - 200 mg/ml cx. c/50 fr. c/15 ml,1,UN,4.64
2000,GERAL,10895,FORMET - 850 mg cpr,1,UN,0.34
2000,GERAL,10896,"LISINOPRIL   +   HIDROCLOTIAZIDA  -  GEN - 20 mg + 12,5 mg 3 bl. al plast. x 10 cprs.",1,UN,2.27
2000,GERAL,10897,"LISINOPRIL   +   HIDROCLOTIAZIDA  -  GEN - 20 mg. + 12,5 mg. 3 bl. al. plast. x 10 cprs.",1,UN,1.96
2000,GERAL,10898,"OSTRIOL - 0,25 mcg cx. 30 caps. gel. mole",1,UN,2.25
2000,GERAL,10900,SINVAZ - 20 mg cx. 30 cprs.,1,UN,0.75
2000,GERAL,10901,SINVAZ - 5 mg cx. 30 cprs.,1,UN,0.43
2000,GERAL,10902,SOLUPRED - 500 mg cx. FA + dil.,1,UN,48.16
2000,GERAL,10903,SOLUPRED - 1000  mg.  cx.  FA  +  dil.,1,UN,68.9
2000,GERAL,10916,INVIRASE (ICMS 0%) - 200 mg fr. 270 caps.,1,UN,4.16
2000,GERAL,10917,SERETIDE SPRAY - 25/50 mcg. 120 ds,1,UN,61.59
2000,GERAL,10918,SERETIDE SPRAY - 25/125 mcg. 120 ds,1,UN,111.8
2000,GERAL,10919,SERETIDE SPRAY - 25/250 mcg. 120 ds,1,UN,111.74
2000,GERAL,10922,ALGINAC - Sol. inj. cx. 3 amps. 1 ml. + 3 amps. 2 ml.,1,UN,5.8
2000,GERAL,10923,"XALACOM - Sol. oft. esteril fr. 2,5 ml.",1,UN,122.88
2000,GERAL,10928,CICLAVIX - Creme bisn. 10 g.,1,UN,14.78
2000,GERAL,10929,ANANGOR - 50 mg/ml 2 ml sol inj. 6 FA,1,UN,9.08
2000,GERAL,10930,ANANGOR - 50 mg bl. 10 caps. gel. dura,1,UN,3.5
2000,GERAL,10931,ANANGOR - 50 mg/ml. sol. inj. 6 FA 1 ml.,1,UN,6.36
2000,GERAL,10933,FLAMADOR - Gel bisn. 30 g,1,UN,16.65
2000,GERAL,10934,FLAMADOR - Gel bisn. 30 g,1,UN,16.65
2000,GERAL,10935,DORAPLAX - 200 mg. 50 bl. x 4 cprs.,1,UN,0.48
2000,GERAL,10937,DILTIPRESS - 120 mg 30 caps.,1,UN,1.21
2000,GERAL,10938,DILTIPRESS - 180 mg 30 caps.,1,UN,1.58
2000,GERAL,10939,DILTIPRESS - 240 mg 30 caps.,1,UN,1.78
2000,GERAL,10943,CLORATADD - 5 mg/5 ml  xpe.  fr.  100  ml.,1,UN,0.22
2000,GERAL,10944,CLORATADD - 10 mg cx. 12 cprs.,1,UN,1.85
2000,GERAL,10945,CLORATADD - D - xpe. fr. 60 ml,1,UN,0.41
2000,GERAL,10946,CLORATADD - D - 5 mg/120 mg. bl. 12 cprs. rev.,1,UN,2.03
2000,GERAL,10947,"GLUCOVANCE  250 mg. + 1,25 mg. cpr rev",1,UN,0.31
2000,GERAL,10948,"GLUCOVANCE  500 mg. + 2,5 mg. cpr rev",1,UN,0.6
2000,GERAL,10949,GLUCOVANCE - 500 mg. + 5 mg. cpr rev,1,UN,0.78
2000,GERAL,10950,HYALUDERMIN - Creme bisn. 15 g.,1,UN,47.23
